;;Entering passengers;;;;;;;;;Leaving passengers;;;;;;;;
Date;Departure;AZU;Heidelberglaan;Padualaan;De Kromme Rijn;Stadion Galgenwaard;Rubenslaan;Sterrenwijk;Bleekstraat;CS Centrumzijde;AZU;Heidelberglaan;Padualaan;De Kromme Rijn;Stadion Galgenwaard;Rubenslaan;Sterrenwijk;Bleekstraat;CS Centrumzijde
18-9-2015;20:00-20:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18-9-2015;20:15-20:29;5;4;7;1;0;4;0;0;0;0;0;0;0;0;1;0;1;19
18-9-2015;20:30-20:44;1;7;2;0;2;3;1;1;0;0;0;0;0;0;1;0;0;16
18-9-2015;20:45-20:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18-9-2015;21:00-21:14;0;6;7;0;0;1;0;0;0;0;0;0;0;0;1;0;2;11
18-9-2015;21:15-21:29;1;3;0;0;4;4;1;1;0;0;0;0;0;0;0;0;1;13
18-9-2015;21:30-21:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18-9-2015;21:45-21:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;6:00-6:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;6:15-6:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;6:30-6:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;6:45-6:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;7:00-7:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;7:15-7:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;7:30-7:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;7:45-7:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;8:00-8:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;8:15-8:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;8:30-8:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;8:45-8:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;9:00-9:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;9:15-9:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;9:30-9:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;9:45-9:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;10:00-10:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;10:15-10:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;10:30-10:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;10:45-10:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;11:00-11:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;11:15-11:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;11:30-11:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;11:45-11:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;12:00-12:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;12:15-12:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;12:30-12:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;12:45-12:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;13:00-13:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;13:15-13:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;13:30-13:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;13:45-13:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;14:00-14:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;14:15-14:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;14:30-14:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;14:45-14:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;15:00-15:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;15:15-15:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;15:30-15:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;15:45-15:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;16:00-16:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;16:15-16:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;16:30-16:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;16:45-16:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;17:00-17:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;17:15-17:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;17:30-17:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;17:45-17:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;18:00-18:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;18:15-18:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;18:30-18:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;18:45-18:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;19:00-19:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;19:15-19:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;19:30-19:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;19:45-19:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;20:00-20:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;20:15-20:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;20:30-20:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;20:45-20:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;21:00-21:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;21:15-21:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;21:30-21:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19-9-2015;21:45-21:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;6:00-6:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;6:15-6:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;6:30-6:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;6:45-6:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;7:00-7:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;7:15-7:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;7:30-7:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;7:45-7:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;8:00-8:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;8:15-8:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;8:30-8:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;8:45-8:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;9:00-9:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;9:15-9:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;9:30-9:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;9:45-9:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;10:00-10:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;10:15-10:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;10:30-10:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;10:45-10:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;11:00-11:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;11:15-11:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;11:30-11:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;11:45-11:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;12:00-12:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;12:15-12:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;12:30-12:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;12:45-12:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;13:00-13:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;13:15-13:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;13:30-13:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;13:45-13:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;14:00-14:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;14:15-14:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;14:30-14:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;14:45-14:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;15:00-15:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;15:15-15:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;15:30-15:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;15:45-15:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;16:00-16:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;16:15-16:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;16:30-16:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;16:45-16:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;17:00-17:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;17:15-17:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;17:30-17:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;17:45-17:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;18:00-18:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;18:15-18:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;18:30-18:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;18:45-18:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;19:00-19:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;19:15-19:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;19:30-19:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;19:45-19:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;20:00-20:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;20:15-20:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;20:30-20:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;20:45-20:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;21:00-21:14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;21:15-21:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;21:30-21:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20-9-2015;21:45-21:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21-9-2015;6:00-6:14;0;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;8
21-9-2015;6:15-6:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21-9-2015;6:30-6:44;0;3;0;0;3;6;2;3;0;0;0;0;0;0;0;0;1;16
21-9-2015;6:45-6:59;1;3;0;0;0;1;5;2;0;0;0;0;0;1;0;0;0;11
21-9-2015;7:00-7:14;0;4;0;1;0;4;2;5;0;0;0;0;0;0;0;0;0;16
21-9-2015;7:15-7:29;3;11;2;1;3;6;5;0;0;0;0;0;1;1;1;0;2;26
21-9-2015;7:30-7:44;7;10;1;3;6;14;14;7;0;0;0;0;1;3;1;0;4;53
21-9-2015;7:45-7:59;26;7;1;4;4;15;8;6;0;0;0;0;3;4;1;1;13;49
21-9-2015;8:00-8:14;13;8;4;0;4;9;3;2;0;0;0;1;2;3;3;1;8;25
21-9-2015;8:15-8:29;11;9;1;2;4;9;6;7;0;0;0;0;0;4;1;2;6;36
21-9-2015;8:30-8:44;36;5;0;1;2;6;5;3;0;0;0;0;0;3;0;1;3;51
21-9-2015;8:45-8:59;2;10;4;3;2;8;1;2;0;0;0;0;6;1;1;0;3;21
21-9-2015;9:00-9:14;10;4;2;1;1;4;2;3;0;0;0;0;0;1;2;0;3;21
21-9-2015;9:15-9:29;7;13;3;1;1;8;0;4;0;0;0;0;4;2;1;0;1;29
21-9-2015;9:30-9:44;6;5;5;0;2;5;2;2;0;0;0;0;4;1;0;0;1;21
21-9-2015;9:45-9:59;3;21;5;1;2;1;2;3;0;0;0;0;0;0;1;2;1;34
21-9-2015;10:00-10:14;4;11;5;1;0;2;2;1;0;0;0;0;1;1;1;0;0;23
21-9-2015;10:15-10:29;5;19;5;0;4;7;4;1;0;0;0;1;0;0;0;0;3;41
21-9-2015;10:30-10:44;52;25;9;1;3;7;1;0;0;0;2;9;40;2;1;0;2;42
21-9-2015;10:45-10:59;13;169;48;7;10;6;2;1;0;0;0;2;16;12;2;5;15;204
21-9-2015;11:00-11:14;12;35;18;1;6;2;1;4;0;0;0;4;8;2;0;2;1;62
21-9-2015;11:15-11:29;5;24;16;4;1;12;1;14;0;0;0;0;1;1;0;1;3;71
21-9-2015;11:30-11:44;5;29;10;2;1;6;5;25;0;0;0;0;3;1;1;0;2;76
21-9-2015;11:45-11:59;24;58;38;2;4;6;4;9;0;0;0;0;1;5;1;1;7;130
21-9-2015;12:00-12:14;23;67;23;5;6;13;1;21;0;0;0;0;3;2;3;4;1;146
21-9-2015;12:15-12:29;16;70;71;12;3;11;5;24;0;0;0;0;4;5;2;3;6;192
21-9-2015;12:30-12:44;12;141;80;5;3;20;4;15;0;0;0;0;7;2;2;2;7;260
21-9-2015;12:45-12:59;12;189;57;32;5;8;3;10;0;0;1;0;8;3;4;6;13;281
21-9-2015;13:00-13:14;15;100;57;26;7;5;5;20;0;0;1;0;1;4;2;5;8;214
21-9-2015;13:15-13:29;5;53;29;2;4;9;1;10;0;0;0;0;0;3;2;1;6;101
21-9-2015;13:30-13:44;30;55;56;5;6;18;4;4;0;0;0;1;2;1;3;2;6;163
21-9-2015;13:45-13:59;18;36;37;5;5;4;1;27;0;0;1;0;1;7;2;1;2;119
21-9-2015;14:00-14:14;10;108;53;7;10;28;4;28;0;0;0;1;2;8;3;3;9;222
21-9-2015;14:15-14:29;10;71;26;0;5;14;3;23;0;0;0;1;3;2;3;1;3;139
21-9-2015;14:30-14:44;10;108;103;7;5;13;3;40;0;0;0;0;3;8;2;1;8;267
21-9-2015;14:45-14:59;23;197;50;15;15;0;1;11;0;0;0;0;9;5;1;0;20;277
21-9-2015;15:00-15:14;86;280;106;30;10;26;1;8;0;0;1;1;3;11;9;12;30;480
21-9-2015;15:15-15:29;84;87;116;47;37;26;2;29;0;0;0;1;0;3;2;2;17;403
21-9-2015;15:30-15:44;23;73;104;11;33;15;1;22;0;0;0;0;0;6;4;1;11;260
21-9-2015;15:45-15:59;17;149;41;7;28;26;1;8;0;0;0;0;2;5;3;3;10;254
21-9-2015;16:00-16:14;63;175;33;16;28;7;0;4;0;0;0;3;0;6;1;7;28;281
21-9-2015;16:15-16:29;94;88;131;30;36;38;1;29;0;0;1;0;1;4;4;4;21;412
21-9-2015;16:30-16:44;44;67;55;9;22;17;0;34;0;0;0;1;0;2;2;0;20;223
21-9-2015;16:45-16:59;174;341;48;11;28;14;5;17;0;0;1;0;5;7;7;4;27;587
21-9-2015;17:00-17:14;206;269;184;25;23;6;0;4;0;0;1;0;1;5;9;4;12;685
21-9-2015;17:15-17:29;184;331;156;20;31;6;6;11;0;0;1;0;3;13;8;2;30;688
21-9-2015;17:30-17:44;24;113;42;6;19;11;0;5;0;0;0;0;0;2;3;1;10;204
21-9-2015;17:45-17:59;17;120;13;2;9;6;1;4;0;0;0;0;0;4;2;7;5;154
21-9-2015;18:00-18:14;10;66;33;6;14;19;0;0;0;0;1;2;0;1;7;1;5;131
21-9-2015;18:15-18:29;20;69;73;4;8;4;2;0;0;0;3;0;0;5;3;6;5;158
21-9-2015;18:30-18:44;7;31;12;3;4;4;0;0;0;0;0;0;0;1;4;0;2;54
21-9-2015;18:45-18:59;10;75;36;13;8;9;0;2;0;0;1;0;2;0;3;1;12;134
21-9-2015;19:00-19:14;4;89;38;0;2;1;2;0;0;0;0;0;0;2;2;1;19;112
21-9-2015;19:15-19:29;4;28;20;3;4;2;0;1;0;0;0;0;0;1;1;1;3;56
21-9-2015;19:30-19:44;5;32;25;1;1;2;0;0;0;0;0;0;0;0;4;2;0;60
21-9-2015;19:45-19:59;4;16;4;2;6;4;0;0;0;0;0;0;1;6;1;1;2;25
21-9-2015;20:00-20:14;6;11;11;1;1;1;1;0;0;0;0;0;0;1;1;0;2;28
21-9-2015;20:15-20:29;5;8;2;2;2;6;2;0;0;0;0;0;0;0;3;0;1;23
21-9-2015;20:30-20:44;2;7;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;7
21-9-2015;20:45-20:59;1;13;2;0;0;3;2;0;0;0;0;0;0;1;0;1;7;12
21-9-2015;21:00-21:14;2;5;1;0;3;4;0;1;0;0;0;0;0;0;0;0;0;16
21-9-2015;21:15-21:29;0;6;4;3;8;18;1;0;0;0;0;0;0;1;0;0;1;38
21-9-2015;21:30-21:44;0;6;6;0;2;1;2;0;0;0;0;0;0;0;1;0;1;15
21-9-2015;21:45-21:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22-9-2015;6:00-6:14;0;5;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;9
22-9-2015;6:15-6:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22-9-2015;6:30-6:44;1;7;0;0;0;4;0;2;0;0;0;0;0;0;1;0;1;12
22-9-2015;6:45-6:59;0;6;0;1;4;3;3;1;0;0;0;0;0;0;0;0;1;17
22-9-2015;7:00-7:14;5;3;0;0;1;2;0;3;0;0;0;0;3;0;0;1;0;10
22-9-2015;7:15-7:29;2;9;1;1;0;4;1;0;0;0;0;0;0;2;0;0;2;14
22-9-2015;7:30-7:44;8;13;3;0;3;3;1;3;0;0;0;0;1;2;3;0;4;24
22-9-2015;7:45-7:59;22;11;1;4;2;7;11;10;0;0;0;0;2;4;4;2;9;47
22-9-2015;8:00-8:14;5;5;2;0;0;7;4;3;0;0;0;0;0;2;0;0;5;19
22-9-2015;8:15-8:29;21;15;2;0;5;10;5;17;0;0;0;0;1;9;1;3;2;59
22-9-2015;8:30-8:44;10;4;1;5;8;15;3;6;0;0;0;0;1;0;1;1;2;47
22-9-2015;8:45-8:59;16;22;2;2;1;9;0;0;0;0;0;3;2;4;5;0;3;35
22-9-2015;9:00-9:14;2;10;1;2;0;10;5;6;0;0;0;0;0;3;0;0;2;31
22-9-2015;9:15-9:29;5;6;1;2;0;6;3;3;0;0;0;2;1;2;1;0;0;20
22-9-2015;9:30-9:44;5;10;3;1;0;2;0;0;0;0;1;0;1;0;1;1;2;15
22-9-2015;9:45-9:59;12;10;3;3;0;12;4;9;0;0;0;0;1;3;1;0;7;41
22-9-2015;10:00-10:14;6;12;8;2;4;13;1;3;0;0;0;0;0;1;0;1;8;39
22-9-2015;10:15-10:29;4;18;22;3;1;11;4;7;0;0;0;0;2;0;1;1;3;63
22-9-2015;10:30-10:44;10;24;57;0;4;13;6;3;0;0;0;0;3;2;0;4;9;99
22-9-2015;10:45-10:59;16;105;29;29;4;8;1;8;0;0;0;2;4;6;1;2;6;179
22-9-2015;11:00-11:14;15;41;17;23;3;5;5;4;0;0;0;1;1;5;2;2;3;99
22-9-2015;11:15-11:29;10;26;67;2;5;6;3;8;0;0;0;0;1;1;1;3;1;120
22-9-2015;11:30-11:44;14;19;24;4;4;0;3;8;0;0;0;1;1;6;1;2;4;61
22-9-2015;11:45-11:59;12;41;29;1;7;8;1;2;0;0;1;0;1;3;2;1;3;90
22-9-2015;12:00-12:14;35;43;50;3;9;20;3;29;0;0;0;2;2;1;5;1;14;167
22-9-2015;12:15-12:29;17;57;32;1;13;9;2;8;0;0;0;3;3;4;3;5;0;121
22-9-2015;12:30-12:44;10;148;60;5;8;11;3;47;0;0;0;7;6;14;2;0;14;249
22-9-2015;12:45-12:59;15;127;95;2;8;12;1;21;0;0;0;0;4;5;1;2;15;254
22-9-2015;13:00-13:14;13;64;57;10;10;10;7;11;0;0;1;0;1;6;0;1;12;161
22-9-2015;13:15-13:29;18;78;59;8;12;12;5;10;0;0;0;3;0;3;2;2;3;189
22-9-2015;13:30-13:44;12;53;72;2;7;22;4;30;0;0;0;0;2;4;2;0;8;186
22-9-2015;13:45-13:59;13;80;22;1;7;12;3;37;0;0;2;0;0;3;0;2;4;164
22-9-2015;14:00-14:14;13;109;66;7;9;18;2;68;0;0;0;0;1;5;5;0;12;269
22-9-2015;14:15-14:29;15;48;46;3;6;24;4;13;0;0;0;1;2;4;2;2;10;138
22-9-2015;14:30-14:44;26;155;104;3;8;12;0;13;0;0;1;3;7;9;3;7;7;284
22-9-2015;14:45-14:59;11;59;16;5;25;20;6;77;0;0;0;1;0;3;3;1;6;205
22-9-2015;15:00-15:14;53;228;78;13;17;28;2;33;0;0;0;2;1;13;2;5;21;408
22-9-2015;15:15-15:29;42;117;104;12;18;12;3;15;0;0;0;0;3;2;6;3;15;294
22-9-2015;15:30-15:44;66;85;70;22;41;51;4;25;0;0;0;0;4;6;5;6;24;319
22-9-2015;15:45-15:59;30;96;70;13;13;20;1;20;0;0;0;0;2;1;3;1;7;249
22-9-2015;16:00-16:14;36;119;88;16;29;5;1;7;0;0;0;0;1;3;3;4;21;269
22-9-2015;16:15-16:29;59;128;46;7;25;24;5;27;0;0;1;0;0;6;7;1;15;291
22-9-2015;16:30-16:44;86;175;94;11;24;4;0;8;0;0;0;2;2;14;4;2;33;345
22-9-2015;16:45-16:59;124;312;115;12;18;27;4;19;0;0;1;0;1;9;10;8;53;549
22-9-2015;17:00-17:14;63;237;126;21;19;16;7;6;0;0;0;1;1;8;7;0;35;443
22-9-2015;17:15-17:29;71;64;118;5;37;12;0;0;0;0;0;0;2;6;10;4;16;269
22-9-2015;17:30-17:44;31;107;76;2;17;28;5;14;0;0;0;0;2;2;1;5;16;254
22-9-2015;17:45-17:59;31;116;18;3;17;11;0;5;0;0;1;6;0;9;5;2;5;173
22-9-2015;18:00-18:14;25;88;85;3;16;14;3;6;0;0;0;0;1;2;7;4;16;210
22-9-2015;18:15-18:29;22;96;50;4;5;10;2;1;0;0;0;0;0;6;2;2;13;167
22-9-2015;18:30-18:44;11;33;25;0;3;0;0;0;0;0;0;0;0;0;2;1;2;67
22-9-2015;18:45-18:59;14;91;71;2;6;10;0;1;0;0;0;0;0;5;6;5;21;158
22-9-2015;19:00-19:14;2;111;0;0;1;3;0;1;0;0;0;0;3;2;3;1;1;108
22-9-2015;19:15-19:29;4;40;27;0;4;4;4;1;0;0;0;0;1;0;1;2;6;74
22-9-2015;19:30-19:44;9;23;10;1;0;1;0;0;0;0;0;0;0;1;2;1;4;36
22-9-2015;19:45-19:59;7;40;46;2;9;5;2;3;0;0;0;0;0;4;3;4;13;90
22-9-2015;20:00-20:14;8;40;28;5;12;18;3;2;0;0;0;2;0;2;6;2;8;96
22-9-2015;20:15-20:29;9;21;17;0;7;6;2;0;0;0;0;0;0;0;1;2;2;57
22-9-2015;20:30-20:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22-9-2015;20:45-20:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22-9-2015;21:00-21:14;3;4;8;1;2;9;0;0;0;0;0;0;0;0;1;0;1;25
22-9-2015;21:15-21:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22-9-2015;21:30-21:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22-9-2015;21:45-21:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23-9-2015;6:00-6:14;0;0;2;0;1;1;0;4;0;0;0;0;0;0;0;0;0;8
23-9-2015;6:15-6:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23-9-2015;6:30-6:44;1;3;0;0;2;3;2;0;0;0;0;0;0;0;0;0;1;10
23-9-2015;6:45-6:59;0;6;0;3;2;4;3;0;0;0;0;0;0;0;0;0;1;17
23-9-2015;7:00-7:14;2;3;0;1;2;0;0;1;0;0;0;0;0;2;0;0;0;7
23-9-2015;7:15-7:29;2;8;2;1;0;3;1;2;0;0;0;0;1;1;0;0;1;16
