;;Entering passengers;;;;;;;;;Leaving passengers;;;;;;;;
Date;Departure;AZU;Heidelberglaan;Padualaan;De Kromme Rijn;Stadion Galgenwaard;Rubenslaan;Sterrenwijk;Bleekstraat;CS Centrumzijde;AZU;Heidelberglaan;Padualaan;De Kromme Rijn;Stadion Galgenwaard;Rubenslaan;Sterrenwijk;Bleekstraat;CS Centrumzijde
14-9-2015;9:15-9:29;299;7;4;2;3;0;0;0;0;0;12;2;17;16;10;110;118;30
14-9-2015;9:30-9:44;306;12;4;5;3;1;0;0;0;0;15;4;24;12;14;132;106;24
14-9-2015;9:45-9:59;282;4;1;3;1;1;0;0;0;0;35;3;22;11;6;143;57;15
14-9-2015;10:00-10:14;246;7;5;5;4;2;1;0;0;0;35;3;15;7;9;118;75;8
14-9-2015;10:15-10:29;391;119;0;5;12;1;1;0;0;0;10;15;6;3;29;158;227;81
14-9-2015;10:30-10:44;363;9;4;7;14;1;0;0;0;0;9;2;6;1;20;137;215;8
14-9-2015;10:45-10:59;277;108;7;3;6;2;0;0;0;0;12;28;16;4;18;148;166;11
14-9-2015;11:00-11:14;242;6;3;2;4;1;1;0;0;0;28;8;9;7;3;116;80;8
14-9-2015;11:15-11:29;132;2;3;0;1;1;0;0;0;0;18;4;9;2;3;53;45;5
14-9-2015;11:30-11:44;162;4;1;2;2;0;0;0;0;0;27;2;17;4;3;69;44;5
14-9-2015;11:45-11:59;123;6;3;3;9;1;0;1;0;0;13;3;7;2;1;69;44;7
14-9-2015;12:00-12:14;163;1;1;2;4;2;0;1;0;0;26;4;11;1;5;64;51;12
14-9-2015;12:15-12:29;261;3;1;1;1;0;2;2;0;0;20;2;13;8;19;92;101;16
14-9-2015;12:30-12:44;440;5;4;5;18;6;0;1;0;0;10;6;32;8;44;140;198;41
14-9-2015;12:45-12:59;275;3;8;5;15;3;3;0;0;0;7;7;6;7;17;130;129;9
14-9-2015;13:00-13:14;215;7;4;3;0;5;1;0;0;0;9;2;15;11;10;116;63;9
14-9-2015;13:15-13:29;103;2;1;5;2;0;0;0;0;0;4;6;6;5;7;35;42;8
14-9-2015;13:30-13:44;112;3;0;3;1;0;0;0;0;0;14;5;13;6;2;42;28;9
14-9-2015;13:45-13:59;84;1;1;1;1;0;1;0;0;0;7;2;6;5;3;37;22;7
14-9-2015;14:00-14:14;83;2;0;5;1;1;0;0;0;0;5;3;2;10;1;34;33;4
14-9-2015;14:15-14:29;191;6;0;1;3;0;1;1;0;0;10;3;14;6;15;40;107;8
14-9-2015;14:30-14:44;139;5;1;3;3;2;0;0;0;0;7;4;7;7;10;28;79;11
14-9-2015;14:45-14:59;155;3;3;6;6;3;0;0;0;0;10;5;15;5;14;47;68;12
14-9-2015;15:00-15:14;70;3;0;4;2;4;1;0;0;0;2;3;12;5;2;29;23;8
14-9-2015;15:15-15:29;72;2;0;4;2;1;1;0;0;0;3;1;14;3;1;25;27;8
14-9-2015;15:30-15:44;48;3;0;1;1;1;0;0;0;0;2;0;9;3;3;14;20;3
14-9-2015;15:45-15:59;42;4;1;1;2;3;0;0;0;0;3;9;8;3;0;6;17;7
14-9-2015;16:00-16:14;53;5;1;4;7;3;0;0;0;0;2;1;9;4;3;16;27;11
14-9-2015;16:15-16:29;80;4;0;7;3;1;0;0;0;0;13;7;12;2;5;21;26;9
14-9-2015;16:30-16:44;52;8;1;1;6;2;0;0;0;0;1;0;3;0;9;20;30;7
14-9-2015;16:45-16:59;55;9;1;2;4;5;5;0;0;0;0;8;12;7;3;12;31;8
14-9-2015;17:00-17:14;36;1;1;4;2;5;0;0;0;0;1;0;9;4;1;12;19;3
14-9-2015;17:15-17:29;159;1;2;3;2;4;0;0;0;0;11;6;31;78;4;11;25;5
14-9-2015;17:30-17:44;57;3;0;1;1;1;0;0;0;0;6;3;25;5;5;7;9;3
14-9-2015;17:45-17:59;57;4;3;2;3;0;0;0;0;0;5;6;24;0;1;13;15;5
14-9-2015;18:00-18:14;30;1;1;9;0;0;0;0;0;0;4;7;4;14;2;3;5;2
14-9-2015;18:15-18:29;25;1;0;2;1;0;0;0;0;0;2;3;4;2;2;7;8;1
14-9-2015;18:30-18:44;36;0;1;0;0;0;0;0;0;0;4;3;5;8;5;1;9;2
14-9-2015;18:45-18:59;25;0;0;0;0;0;0;0;0;0;3;8;7;0;1;1;5;0
14-9-2015;19:00-19:14;42;0;0;1;0;1;0;0;0;0;0;4;25;3;2;0;8;2
14-9-2015;19:15-19:29;29;0;0;1;0;0;0;0;0;0;4;2;7;5;2;2;6;2
14-9-2015;19:30-19:44;16;0;0;1;0;0;0;0;0;0;1;6;3;1;0;0;6;0
14-9-2015;19:45-19:59;10;0;0;1;1;0;0;0;0;0;0;3;1;1;2;2;3;0
14-9-2015;20:00-20:14;15;1;0;2;1;1;0;0;0;0;1;2;9;2;0;0;5;1
14-9-2015;20:15-20:29;9;0;0;0;0;0;0;0;0;0;0;0;5;0;1;0;3;0
14-9-2015;20:30-20:44;14;0;0;3;2;0;0;0;0;0;2;2;7;0;0;4;4;0
14-9-2015;20:45-20:59;15;0;0;0;0;0;0;0;0;0;1;2;6;2;2;0;2;0
14-9-2015;21:00-21:14;16;2;0;1;0;0;0;0;0;0;0;5;7;0;0;0;6;1
14-9-2015;21:15-21:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14-9-2015;21:30-21:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14-9-2015;21:45-21:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-9-2015;6:00-6:14;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4
15-9-2015;6:15-6:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-9-2015;6:30-6:44;105;2;2;2;0;0;0;0;0;0;0;2;12;21;5;4;28;39
15-9-2015;6:45-6:59;44;1;0;2;2;1;0;0;0;0;0;2;6;13;5;2;5;17
15-9-2015;7:00-7:14;64;40;1;2;3;0;0;0;0;0;0;2;8;20;9;8;33;30
15-9-2015;7:15-7:29;149;2;0;0;7;0;0;0;0;0;2;2;11;19;4;15;70;35
15-9-2015;7:30-7:44;80;316;4;3;2;0;0;0;0;0;1;11;23;64;18;86;118;84
15-9-2015;7:45-7:59;164;157;0;5;0;1;0;0;0;0;21;11;14;19;4;106;50;102
15-9-2015;8:00-8:14;794;7;3;11;4;0;0;1;0;0;125;8;26;34;27;308;206;86
15-9-2015;8:15-8:29;529;5;1;1;1;2;0;0;0;0;48;0;34;20;24;129;139;145
15-9-2015;8:30-8:44;893;14;9;11;16;2;1;3;0;0;54;6;34;32;36;330;314;143
15-9-2015;8:45-8:59;207;5;3;6;10;0;1;0;0;0;43;2;20;13;2;72;68;12
15-9-2015;9:00-9:14;197;3;5;4;1;1;1;0;0;0;27;8;22;15;1;59;58;22
15-9-2015;9:15-9:29;396;3;3;5;1;0;0;0;0;0;31;1;16;11;4;100;157;88
15-9-2015;9:30-9:44;267;11;2;4;1;1;0;0;0;0;26;5;18;17;6;94;96;24
15-9-2015;9:45-9:59;208;4;1;3;0;1;0;1;0;0;32;1;15;8;0;64;40;58
15-9-2015;10:00-10:14;296;9;3;5;2;0;0;0;0;0;37;3;11;4;16;114;112;18
15-9-2015;10:15-10:29;368;16;1;2;12;1;1;1;0;0;27;0;4;5;13;97;223;33
15-9-2015;10:30-10:44;318;5;6;5;2;1;1;0;0;0;29;2;6;4;16;91;173;17
15-9-2015;10:45-10:59;350;8;0;3;7;6;0;0;0;0;36;2;15;9;4;134;153;21
15-9-2015;11:00-11:14;99;12;1;2;4;0;1;0;0;0;2;2;11;11;0;61;30;2
15-9-2015;11:15-11:29;97;3;2;1;6;0;0;1;0;0;9;1;6;5;4;28;51;6
15-9-2015;11:30-11:44;214;3;1;3;3;4;0;0;0;0;29;2;17;16;5;73;74;12
15-9-2015;11:45-11:59;87;3;0;1;1;1;0;0;0;0;7;3;1;7;0;41;32;2
15-9-2015;12:00-12:14;120;3;2;2;6;0;0;0;0;0;6;0;11;6;5;54;48;3
15-9-2015;12:15-12:29;378;2;1;2;5;1;1;0;0;0;14;10;15;4;29;134;169;15
15-9-2015;12:30-12:44;259;7;13;7;9;4;0;0;0;0;17;4;10;2;18;100;135;13
15-9-2015;12:45-12:59;301;16;6;1;10;14;6;0;0;0;22;2;17;15;17;124;138;19
15-9-2015;13:00-13:14;158;1;3;5;0;0;1;0;0;0;5;4;9;5;5;73;54;13
15-9-2015;13:15-13:29;46;1;1;1;3;0;1;0;0;0;4;0;2;3;3;23;16;2
15-9-2015;13:30-13:44;111;3;3;2;2;0;0;0;0;0;8;3;5;4;5;48;35;13
15-9-2015;13:45-13:59;92;1;1;1;1;0;0;0;0;0;6;2;8;2;5;40;28;5
15-9-2015;14:00-14:14;25;2;1;1;2;0;0;0;0;0;1;2;4;1;1;13;7;2
15-9-2015;14:15-14:29;249;7;2;5;4;1;0;0;0;0;6;8;14;5;21;49;140;25
15-9-2015;14:30-14:44;164;12;4;3;4;3;1;0;0;0;6;5;8;3;15;36;101;17
15-9-2015;14:45-14:59;65;4;3;2;2;0;2;0;0;0;3;1;3;4;9;26;28;4
15-9-2015;15:00-15:14;97;9;5;5;9;18;5;1;0;0;7;3;12;6;8;30;66;17
15-9-2015;15:15-15:29;31;6;1;2;2;2;0;0;0;0;2;1;6;3;0;15;17;0
15-9-2015;15:30-15:44;48;5;4;4;1;10;2;0;0;0;2;5;9;3;6;21;22;6
15-9-2015;15:45-15:59;56;0;1;1;2;4;0;0;0;0;6;4;4;1;4;22;18;5
15-9-2015;16:00-16:14;44;6;0;1;2;1;1;0;0;0;4;4;2;5;1;15;11;13
15-9-2015;16:15-16:29;130;3;1;14;6;1;1;0;0;0;1;2;3;42;4;14;12;78
15-9-2015;16:30-16:44;54;1;2;5;3;5;2;0;0;0;2;2;8;3;1;25;24;7
15-9-2015;16:45-16:59;97;3;1;1;7;39;9;0;0;0;4;8;12;7;4;34;79;9
15-9-2015;17:00-17:14;42;2;1;2;3;4;1;0;0;0;5;1;6;2;3;8;28;2
15-9-2015;17:15-17:29;64;3;0;0;4;0;0;0;0;0;4;4;12;6;5;11;25;4
15-9-2015;17:30-17:44;45;0;0;0;1;0;0;0;0;0;8;3;8;1;5;5;15;1
15-9-2015;17:45-17:59;32;0;0;1;2;0;0;1;0;0;0;6;4;3;2;2;16;3
15-9-2015;18:00-18:14;45;2;2;6;2;2;0;0;0;0;0;8;7;5;1;9;26;3
15-9-2015;18:15-18:29;42;1;0;2;0;0;0;0;0;0;2;6;10;6;3;7;10;1
15-9-2015;18:30-18:44;32;0;3;1;0;0;0;0;0;0;1;2;2;7;1;1;14;8
15-9-2015;18:45-18:59;31;7;0;3;0;0;1;0;0;0;1;6;9;9;3;3;8;3
15-9-2015;19:00-19:14;38;2;1;3;0;0;0;0;0;0;0;4;19;7;1;0;13;0
15-9-2015;19:15-19:29;13;1;2;0;0;0;0;0;0;0;0;0;5;3;0;1;5;2
15-9-2015;19:30-19:44;9;0;0;2;0;0;0;0;0;0;0;3;4;0;0;1;3;0
15-9-2015;19:45-19:59;8;0;0;0;0;0;0;0;0;0;1;1;3;1;1;1;0;0
15-9-2015;20:00-20:14;17;0;0;0;1;0;0;0;0;0;4;5;2;0;1;0;6;0
15-9-2015;20:15-20:29;9;1;1;2;2;0;0;0;0;0;0;4;2;2;0;0;5;2
15-9-2015;20:30-20:44;7;1;2;0;1;0;0;0;0;0;0;2;3;0;1;1;4;0
15-9-2015;20:45-20:59;5;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;0
15-9-2015;21:00-21:14;6;0;0;1;1;0;0;0;0;0;0;0;5;0;0;1;2;0
15-9-2015;21:15-21:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-9-2015;21:30-21:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15-9-2015;21:45-21:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-9-2015;6:00-6:14;66;0;0;0;0;1;0;0;0;0;4;1;6;9;2;18;17;10
16-9-2015;6:15-6:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-9-2015;6:30-6:44;81;2;3;1;3;1;0;0;0;0;0;0;11;11;6;5;20;38
16-9-2015;6:45-6:59;53;3;1;4;1;0;0;0;0;0;1;0;6;16;4;5;7;23
16-9-2015;7:00-7:14;86;0;2;2;0;0;0;0;0;0;2;0;9;23;4;8;15;29
16-9-2015;7:15-7:29;130;5;2;2;8;0;0;0;0;0;2;0;4;12;6;12;68;43
16-9-2015;7:30-7:44;370;60;0;4;4;0;0;0;0;0;42;6;36;58;13;105;119;59
16-9-2015;7:45-7:59;30;73;1;2;5;1;2;0;0;0;2;1;7;20;2;38;28;16
16-9-2015;8:00-8:14;446;186;2;10;1;4;1;0;0;0;64;23;13;36;14;186;107;207
16-9-2015;8:15-8:29;997;27;4;7;14;2;2;2;0;0;81;12;27;48;37;269;390;191
16-9-2015;8:30-8:44;729;296;20;9;9;0;1;0;0;0;40;11;27;32;33;275;341;305
16-9-2015;8:45-8:59;332;2;1;2;3;0;1;0;0;0;46;5;50;24;8;106;83;19
16-9-2015;9:00-9:14;340;5;5;1;7;2;0;0;0;0;28;11;32;29;5;112;107;36
16-9-2015;9:15-9:29;214;6;2;6;3;1;0;0;0;0;17;1;15;14;2;66;96;21
16-9-2015;9:30-9:44;233;2;3;9;4;2;0;0;0;0;49;5;20;8;5;89;61;16
16-9-2015;9:45-9:59;229;7;4;1;1;0;1;0;0;0;49;1;18;6;5;91;56;17
16-9-2015;10:00-10:14;316;8;8;2;3;0;0;0;0;0;58;7;9;4;8;153;85;13
16-9-2015;10:15-10:29;498;12;4;7;11;4;0;0;0;0;25;6;12;7;40;161;140;145
16-9-2015;10:30-10:44;489;17;10;16;3;1;0;0;0;0;22;2;15;2;46;166;260;23
16-9-2015;10:45-10:59;201;7;4;0;8;8;1;0;0;0;18;2;13;5;5;73;93;20
16-9-2015;11:00-11:14;192;12;7;5;3;1;0;0;0;0;9;1;17;11;3;102;66;11
16-9-2015;11:15-11:29;179;11;2;6;6;4;0;0;0;0;17;4;23;7;4;67;80;6
16-9-2015;11:30-11:44;38;1;0;3;2;0;0;0;0;0;2;1;4;4;1;16;16;0
16-9-2015;11:45-11:59;225;1;0;3;2;1;0;0;0;0;18;0;15;5;8;80;95;11
16-9-2015;12:00-12:14;162;5;0;5;2;3;4;0;0;0;8;5;8;7;4;65;74;10
16-9-2015;12:15-12:29;111;6;1;5;8;0;0;0;0;0;14;9;8;5;4;41;41;9
16-9-2015;12:30-12:44;584;9;4;8;11;4;1;0;0;0;12;3;12;17;55;207;289;26
16-9-2015;12:45-12:59;194;7;3;8;13;12;0;0;0;0;8;0;9;2;21;81;92;24
16-9-2015;13:00-13:14;152;7;1;2;3;2;0;0;0;0;6;4;12;4;14;65;54;8
16-9-2015;13:15-13:29;127;4;1;0;3;2;0;0;0;0;8;1;9;9;6;42;50;12
16-9-2015;13:30-13:44;21;1;1;2;1;0;0;0;0;0;2;1;8;1;0;10;3;1
16-9-2015;13:45-13:59;61;2;0;0;3;0;0;0;0;0;0;0;6;6;3;26;24;1
16-9-2015;14:00-14:14;151;1;0;1;3;0;1;0;0;0;12;6;15;4;7;45;54;14
16-9-2015;14:15-14:29;25;6;0;0;4;1;0;0;0;0;3;0;4;0;3;7;14;5
16-9-2015;14:30-14:44;265;5;0;3;3;1;0;0;0;0;38;7;12;4;11;48;67;90
16-9-2015;14:45-14:59;110;1;0;7;4;0;0;0;0;0;4;4;4;9;5;11;32;53
16-9-2015;15:00-15:14;22;2;3;7;0;0;0;0;0;0;1;1;3;7;3;8;8;3
16-9-2015;15:15-15:29;57;4;1;3;3;1;0;0;0;0;4;4;12;2;0;22;18;7
16-9-2015;15:30-15:44;45;6;1;2;2;0;0;0;0;0;0;2;5;5;4;23;14;3
16-9-2015;15:45-15:59;70;2;2;2;4;1;0;0;0;0;4;12;21;3;4;16;10;11
16-9-2015;16:00-16:14;58;2;0;1;1;0;0;0;0;0;7;6;8;4;1;14;13;9
16-9-2015;16:15-16:29;31;5;0;2;3;0;0;0;0;0;7;5;11;5;0;5;5;3
16-9-2015;16:30-16:44;83;6;0;5;3;4;0;0;0;0;17;4;14;6;5;33;13;9
16-9-2015;16:45-16:59;188;1;1;4;1;5;0;0;0;0;7;2;13;144;0;12;16;6
16-9-2015;17:00-17:14;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
16-9-2015;17:15-17:29;117;5;4;14;6;1;0;1;0;0;6;9;22;33;8;17;40;13
16-9-2015;17:30-17:44;19;4;2;1;0;0;0;0;0;0;2;1;3;3;2;3;11;1
16-9-2015;17:45-17:59;49;1;0;1;1;1;0;0;0;0;7;10;10;4;4;10;6;2
16-9-2015;18:00-18:14;46;1;0;0;2;1;0;0;0;0;6;5;9;5;3;4;16;2
16-9-2015;18:15-18:29;28;1;0;4;0;0;0;0;0;0;5;5;7;5;2;1;8;0
16-9-2015;18:30-18:44;44;0;0;2;1;0;0;0;0;0;4;9;10;5;1;5;12;1
16-9-2015;18:45-18:59;14;0;0;0;0;0;0;0;0;0;3;1;3;2;0;0;5;0
16-9-2015;19:00-19:14;53;1;0;2;0;0;0;0;0;0;12;7;14;10;3;1;7;2
16-9-2015;19:15-19:29;22;1;0;2;0;0;0;0;0;0;3;0;7;4;1;2;7;1
16-9-2015;19:30-19:44;19;0;0;0;0;0;0;0;0;0;3;2;10;0;1;0;3;0
16-9-2015;19:45-19:59;15;0;0;0;2;0;0;0;0;0;3;1;5;1;1;2;2;2
16-9-2015;20:00-20:14;14;2;0;0;1;0;0;0;0;0;2;1;4;3;0;2;3;2
16-9-2015;20:15-20:29;13;0;0;0;0;0;0;0;0;0;1;2;2;0;3;0;5;0
16-9-2015;20:30-20:44;10;0;1;1;0;0;0;0;0;0;0;2;4;0;0;1;5;0
16-9-2015;20:45-20:59;4;0;0;0;0;0;0;0;0;0;1;2;0;1;0;0;0;0
16-9-2015;21:00-21:14;17;2;0;0;1;0;0;0;0;0;1;4;8;2;1;0;4;0
16-9-2015;21:15-21:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-9-2015;21:30-21:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-9-2015;21:45-21:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-9-2015;6:00-6:14;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4
17-9-2015;6:15-6:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-9-2015;6:30-6:44;91;3;2;1;2;0;1;0;0;0;1;1;6;23;7;5;17;40
17-9-2015;6:45-6:59;42;0;0;2;2;1;0;0;0;0;1;0;7;10;6;4;5;14
17-9-2015;7:00-7:14;52;27;1;2;2;0;0;0;0;0;0;2;7;23;5;3;16;28
17-9-2015;7:15-7:29;143;5;4;1;3;1;0;0;0;0;7;0;3;11;4;44;57;31
17-9-2015;7:30-7:44;167;98;5;1;5;1;0;0;0;0;5;9;13;45;11;38;99;57
17-9-2015;7:45-7:59;201;53;0;0;1;2;0;0;0;0;18;4;5;22;10;101;62;35
17-9-2015;8:00-8:14;473;6;3;9;5;0;2;0;0;0;121;1;20;22;17;160;126;31
17-9-2015;8:15-8:29;429;4;5;4;9;1;0;0;0;0;62;1;10;20;17;107;147;88
17-9-2015;8:30-8:44;769;37;2;7;4;1;2;0;0;0;35;14;18;26;27;272;317;113
17-9-2015;8:45-8:59;273;106;0;5;3;0;0;0;0;0;56;5;40;36;14;104;114;18
17-9-2015;9:00-9:14;326;8;2;1;8;1;0;0;0;0;50;1;39;24;10;119;91;12
17-9-2015;9:15-9:29;144;3;1;2;3;0;0;0;0;0;28;2;13;6;1;24;34;45
17-9-2015;9:30-9:44;375;5;4;0;1;1;0;0;0;0;44;3;61;14;6;100;123;35
17-9-2015;9:45-9:59;292;5;1;2;3;0;0;0;0;0;32;0;20;4;10;162;65;10
17-9-2015;10:00-10:14;374;3;4;6;3;0;2;0;0;0;50;6;17;4;13;182;102;18
17-9-2015;10:15-10:29;290;8;2;4;0;2;4;1;0;0;11;1;6;3;27;129;119;15
17-9-2015;10:30-10:44;224;3;4;5;5;1;0;0;0;0;19;2;9;6;13;89;92;12
17-9-2015;10:45-10:59;187;5;6;0;4;6;0;0;0;0;25;3;12;7;5;90;59;7
17-9-2015;11:00-11:14;32;2;1;2;4;3;0;0;0;0;2;0;4;1;0;23;10;4
17-9-2015;11:15-11:29;114;1;0;1;0;0;0;0;0;0;19;3;8;2;3;44;34;3
17-9-2015;11:30-11:44;204;7;2;7;5;0;0;0;0;0;13;4;9;5;1;103;81;9
17-9-2015;11:45-11:59;85;3;2;0;8;2;0;0;0;0;9;1;5;2;1;44;35;3
17-9-2015;12:00-12:14;120;2;2;2;2;1;2;0;0;0;11;6;9;3;4;51;41;6
17-9-2015;12:15-12:29;254;1;1;4;10;0;0;0;0;0;14;5;18;2;15;84;120;12
17-9-2015;12:30-12:44;286;13;6;10;7;2;1;2;0;0;13;2;13;2;23;100;155;19
17-9-2015;12:45-12:59;134;6;0;3;0;1;0;0;0;0;17;4;15;8;3;51;34;12
17-9-2015;13:00-13:14;171;1;1;3;3;4;1;0;0;0;12;6;24;2;3;60;68;9
17-9-2015;13:15-13:29;81;4;2;3;4;2;3;4;0;0;5;4;6;3;3;25;47;10
17-9-2015;13:30-13:44;87;2;4;4;2;0;0;0;0;0;4;4;10;8;3;27;27;16
17-9-2015;13:45-13:59;43;2;1;3;4;0;4;0;0;0;3;2;6;5;0;17;18;6
17-9-2015;14:00-14:14;85;6;0;4;1;1;0;0;0;0;3;1;10;2;5;23;42;11
17-9-2015;14:15-14:29;45;3;1;2;2;0;4;0;0;0;1;0;2;0;4;15;29;6
17-9-2015;14:30-14:44;217;10;3;2;10;0;0;0;0;0;8;5;12;2;27;50;119;19
17-9-2015;14:45-14:59;46;11;2;5;6;4;2;1;0;0;4;0;6;0;6;23;24;14
17-9-2015;15:00-15:14;67;7;1;3;0;1;0;0;0;0;5;6;14;7;6;11;24;6
17-9-2015;15:15-15:29;51;5;2;0;2;0;0;0;0;0;3;2;6;13;0;16;15;5
17-9-2015;15:30-15:44;56;3;0;2;1;0;1;0;0;0;7;7;5;12;2;15;10;5
17-9-2015;15:45-15:59;291;9;2;11;6;0;0;0;0;0;7;5;12;127;2;32;18;116
17-9-2015;16:00-16:14;21;2;1;0;0;1;0;0;0;0;1;1;2;2;2;8;6;3
17-9-2015;16:15-16:29;118;1;1;0;2;0;0;0;0;0;2;0;5;79;0;15;16;5
17-9-2015;16:30-16:44;103;7;1;7;8;5;4;1;0;0;5;3;16;6;13;29;52;12
17-9-2015;16:45-16:59;22;0;0;0;0;0;0;0;0;0;6;2;2;2;0;3;5;2
17-9-2015;17:00-17:14;71;1;2;7;0;3;3;0;0;0;3;1;6;46;5;11;10;5
17-9-2015;17:15-17:29;117;6;7;2;7;3;4;0;0;0;9;7;23;9;9;38;41;10
17-9-2015;17:30-17:44;3;4;0;0;0;0;2;0;0;0;2;0;0;1;3;1;2;0
17-9-2015;17:45-17:59;84;4;8;1;0;0;0;0;0;0;11;12;13;4;15;22;18;2
17-9-2015;18:00-18:14;0;6;5;0;1;10;0;0;0;0;0;0;1;0;10;2;9;0
17-9-2015;18:15-18:29;25;3;3;0;2;1;0;0;0;0;2;0;1;1;10;8;10;2
17-9-2015;18:30-18:44;1;0;5;1;0;0;0;0;0;0;0;0;1;0;4;1;1;0
17-9-2015;18:45-18:59;26;0;0;1;0;0;0;0;0;0;3;3;3;2;0;5;8;3
17-9-2015;19:00-19:14;39;0;0;2;0;0;0;0;0;0;3;4;15;3;4;2;9;1
17-9-2015;19:15-19:29;31;1;1;0;0;0;0;0;0;0;2;5;10;4;3;0;7;2
17-9-2015;19:30-19:44;19;0;0;0;0;0;0;0;0;0;2;3;5;1;2;3;1;2
17-9-2015;19:45-19:59;13;0;1;0;0;0;0;0;0;0;0;3;5;2;1;0;3;0
17-9-2015;20:00-20:14;29;1;0;0;0;0;0;0;0;0;1;2;9;8;1;1;8;0
17-9-2015;20:15-20:29;8;0;0;2;0;0;0;0;0;0;1;1;2;0;6;0;0;0
17-9-2015;20:30-20:44;15;1;0;0;2;0;0;0;0;0;0;4;6;1;0;0;6;1
17-9-2015;20:45-20:59;13;0;0;0;0;0;0;0;0;0;4;2;2;3;1;0;1;0
17-9-2015;21:00-21:14;13;1;0;0;0;0;0;0;0;0;1;2;11;0;0;0;0;0
17-9-2015;21:15-21:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-9-2015;21:30-21:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-9-2015;21:45-21:59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18-9-2015;6:00-6:14;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3
18-9-2015;6:15-6:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18-9-2015;6:30-6:44;68;2;2;1;2;2;0;0;0;0;1;0;9;14;1;5;18;29
18-9-2015;6:45-6:59;31;0;1;1;1;1;0;0;0;0;1;0;8;5;0;4;7;10
18-9-2015;7:00-7:14;38;27;0;4;0;0;0;0;0;0;2;2;5;9;3;7;16;25
18-9-2015;7:15-7:29;34;67;1;0;0;0;0;0;0;0;0;3;10;9;2;8;44;26
18-9-2015;7:30-7:44;185;43;0;0;3;0;1;0;0;0;10;6;13;16;3;71;64;49
18-9-2015;7:45-7:59;45;90;1;1;1;1;0;0;0;0;7;12;6;14;6;54;21;19
18-9-2015;8:00-8:14;561;167;5;7;2;0;0;0;0;0;132;19;23;21;26;204;209;108
18-9-2015;8:15-8:29;376;77;7;4;7;1;0;0;0;0;50;9;13;15;30;118;197;40
18-9-2015;8:30-8:44;424;6;8;2;14;1;0;0;0;0;42;2;15;15;20;104;175;82
18-9-2015;8:45-8:59;258;0;1;1;2;0;0;0;0;0;32;3;20;13;9;94;81;10
18-9-2015;9:00-9:14;269;6;3;4;3;1;0;1;0;0;35;0;35;23;7;81;87;19
18-9-2015;9:15-9:29;168;3;0;5;1;1;0;0;0;0;20;3;10;8;2;50;72;13
18-9-2015;9:30-9:44;211;5;4;3;6;0;0;0;0;0;26;5;20;5;5;73;71;24
18-9-2015;9:45-9:59;193;5;0;0;2;0;0;0;0;0;35;2;13;2;7;75;51;15
18-9-2015;10:00-10:14;252;4;4;7;0;1;0;0;0;0;22;6;16;4;21;93;97;9
18-9-2015;10:15-10:29;397;4;5;5;1;1;0;0;0;0;24;1;7;13;36;159;152;21
18-9-2015;10:30-10:44;161;8;2;3;19;1;0;1;0;0;20;3;12;5;16;44;78;17
18-9-2015;10:45-10:59;181;6;2;7;3;1;2;0;0;0;10;0;6;2;6;53;105;20
18-9-2015;11:00-11:14;118;6;4;1;4;2;0;0;0;0;14;1;13;4;6;38;51;8
18-9-2015;11:15-11:29;227;5;0;4;4;0;0;0;0;0;13;2;13;4;5;40;152;11
18-9-2015;11:30-11:44;113;3;0;3;3;2;0;0;0;0;7;5;7;3;2;41;54;5
18-9-2015;11:45-11:59;94;2;0;0;3;1;0;0;0;0;15;3;9;2;0;28;35;8
18-9-2015;12:00-12:14;81;5;0;2;2;2;1;0;0;0;16;4;2;3;1;28;33;6
18-9-2015;12:15-12:29;140;5;2;4;5;1;0;0;0;0;9;1;1;3;11;64;59;9
18-9-2015;12:30-12:44;317;2;4;4;1;3;4;0;0;0;17;6;19;21;24;105;126;17
